ObjectID,Total_TravelTime,Total_Kilometers,Origin_School,Dest_School,,,
3945,20.19707117,20.36356761,192,419,611,,
3946,20.60569612,13.95797827,192,203,395,,
3947,20.67520416,14.76711885,192,457,649,,
3948,20.67520416,14.76711885,192,750,942,,
3949,21.08145395,14.15182853,192,405,597,,
3950,21.82840101,14.48671429,192,264,456,,
3951,21.87030301,16.84430174,192,316,508,,
3952,21.99197232,16.74396593,192,516,708,,
3953,22.05471898,16.59170179,192,408,600,,
3954,22.05471898,16.59170179,192,158,350,,
3955,22.21485957,23.3496519,192,117,309,,
3956,24.352476,19.52460651,192,982,1174,,
3957,25.21417768,19.00012355,192,450,642,,
3958,25.77721761,19.40902319,192,604,796,,
3959,25.90068029,22.79450697,192,984,1176,,
3960,28.2547889,25.16949711,192,394,586,,
3961,0,0,278,278,556,,
3962,3.425107162,1.716202089,278,437,715,,
3963,4.295325991,2.381800679,278,497,775,,
3964,4.545662753,2.664024244,278,602,880,,
3965,4.966756027,2.658130696,278,682,960,,
3966,5.328596823,3.138113727,278,178,456,,
3967,5.328596823,3.138113727,278,252,530,,
3968,5.551024067,2.766210335,278,214,492,,
3969,5.86704277,2.966018728,278,891,1169,,
3970,5.992005905,3.080600722,278,426,704,,
3971,6.117486439,3.101753143,278,0,278,,
3972,6.36164645,3.965986019,278,190,468,,
3973,6.697754767,4.05422755,278,203,481,,
3974,6.926471291,3.474170093,278,415,693,,
3975,6.926471291,3.474170093,278,999,1277,,
3976,7.173512592,4.248077809,278,405,683,,
3977,7.673532208,4.590824452,278,264,542,,
3978,7.712230257,4.856764353,278,479,757,,
3979,7.712230257,4.856764353,278,478,756,,
3980,9.387459609,6.193196837,278,412,690,,
3981,10.2575113,5.708262927,278,451,729,,
3982,10.50523465,6.494481039,278,455,733,,
3983,10.51235191,6.361535826,278,223,501,,
3984,11.0069935,9.100042168,278,328,606,,
3985,11.10568084,6.348874745,278,473,751,,
3986,11.18244073,7.234458663,278,218,496,,
3987,11.2024533,6.428378978,278,248,526,,
3988,11.57244484,6.837501099,278,516,794,,
3989,11.60064039,6.944233281,278,316,594,,
3990,11.66002318,8.219041952,278,515,793,,
3991,11.67930081,5.886759619,278,168,446,,
3992,11.7649349,10.55970401,278,457,735,,
3993,11.7649349,10.55970401,278,750,1028,,
3994,11.76873809,6.006170045,278,499,777,,
3995,11.78505637,6.69163333,278,408,686,,
3996,11.78505637,6.69163333,278,158,436,,
3997,11.79214458,5.745019051,278,436,714,,
3998,11.79266586,7.229956452,278,488,766,,
3999,12.10007194,7.095985049,278,192,470,,
4000,12.11524725,5.865568617,278,464,742,,
4001,12.41327049,7.633633256,278,383,661,,
4002,12.84181666,7.623867422,278,423,701,,
4003,13.5011711,8.174317518,278,477,755,,
4004,13.5011711,8.174317518,278,801,1079,,
4005,13.68993091,7.99350486,278,605,883,,
4006,13.74337945,7.760229515,278,213,491,,
4007,14.18327123,9.129362475,278,450,728,,
4008,14.4628081,10.45096991,278,984,1262,,
4009,14.74631116,9.538262114,278,604,882,,
4010,14.80647459,8.587585832,278,982,1260,,
4011,15.47940206,9.937386741,278,533,811,,
4012,16.30844137,10.03383235,278,490,768,,
4013,16.42856232,10.32541242,278,275,553,,
4014,16.48682616,10.40600676,278,438,716,,
4015,16.8169167,12.82596005,278,394,672,,
4016,22.19021347,14.09386582,278,301,579,,
4017,22.67403816,27.14149283,278,509,787,,
4018,24.49058327,18.22109142,278,181,459,,
4019,25.48318715,26.22352273,278,461,739,,
4020,26.58476035,19.44734959,278,161,439,,
4021,26.62787374,19.77266292,278,971,1249,,
4022,27.3892872,20.45547328,278,292,570,,
4023,28.56923199,20.7320728,278,179,457,,
4024,29.09135762,25.5347964,278,981,1259,,
4025,29.37677976,23.24035375,278,150,428,,
4026,29.48511594,23.45833339,278,258,536,,
4027,30.03364616,26.16704021,278,424,702,,
4028,30.93410078,26.95982244,278,110,388,,
4029,30.93410078,26.95982244,278,532,810,,
4030,31.20928682,27.99632343,278,522,800,,
4031,31.89334973,27.39701,278,419,697,,
4032,33.91113814,30.38309429,278,117,395,,
4033,0,0,178,178,356,,
4034,0,0,178,252,430,,
4035,4.211235891,2.383870107,178,190,368,,
4036,4.462682403,2.851931841,178,278,456,,
4037,5.481653298,2.992853439,178,437,615,,
4038,6.194586145,3.263891869,178,214,392,,
4039,6.31448328,3.571327708,178,412,590,,
4040,7.37965081,4.530457265,178,203,381,,
4041,7.463630283,3.715981475,178,223,401,,
4042,7.855408635,4.724307524,178,405,583,,
4043,8.3632838,5.272467972,178,497,675,,
4044,8.602355702,5.059193289,178,264,442,,
4045,8.613620561,5.554691537,178,602,780,,
4046,8.868787556,5.165903945,178,426,604,,
4047,9.034713835,5.548797989,178,682,860,,
4048,9.39255812,5.112008822,178,328,506,,
4049,9.725880748,5.434857461,178,451,629,,
4050,9.803252942,5.559473316,178,415,593,,
4051,9.803252942,5.559473316,178,999,1177,,
4052,9.935000578,5.856686021,178,891,1069,,
4053,10.18544425,5.992420435,178,0,178,,
4054,10.53229474,8.030908484,178,457,635,,
4055,10.53229474,8.030908484,178,750,928,,
4056,11.78018807,7.747431646,178,479,657,,
4057,11.78018807,7.747431646,178,478,656,,
4058,11.98466073,6.967080049,178,248,426,,
4059,12.32842473,7.373300909,178,477,655,,
4060,12.32842473,7.373300909,178,801,979,,
4061,12.88227937,7.634686119,178,192,370,,
4062,13.44670125,8.381674569,178,423,601,,
4063,13.48845558,7.579437341,178,464,642,,
4064,13.89288702,8.089571789,178,436,614,,
4065,13.95805872,8.111559084,178,516,694,,
4066,13.98246249,8.434177968,178,473,651,,
4067,14.30665569,9.136370132,178,533,711,,
4068,14.39241764,8.299728226,178,408,586,,
4069,14.39241764,8.299728226,178,158,336,,
4070,14.47742204,9.029536504,178,316,494,,
4071,14.52558688,8.298930586,178,213,391,,
4072,14.57319246,9.385148332,178,455,633,,
4073,14.89047144,9.556970281,178,450,628,,
4074,14.89985615,9.612831283,178,438,616,,
4075,15.135695,9.232815743,178,490,668,,
4076,15.25039854,10.12512596,178,218,396,,
4077,15.25581595,9.524395812,178,275,453,,
4078,15.45351136,9.96586992,178,604,782,,
4079,15.64324095,10.8712336,178,984,1162,,
4080,15.72798098,11.10970924,178,515,693,,
4081,15.74725862,8.777426911,178,168,346,,
4082,15.8366959,8.896837338,178,499,677,,
4083,15.86062367,10.12062374,178,488,666,,
4084,16.48122829,10.52430055,178,383,561,,
4085,17.68325624,10.67288905,178,982,1160,,
4086,17.75788872,10.88417215,178,605,783,,
4087,17.99734955,13.24622374,178,394,572,,
4088,21.0174671,13.29284921,178,301,479,,
4089,21.441398,24.6126973,178,509,687,,
4090,23.3178369,17.42007481,178,181,359,,
4091,25.41201398,18.64633298,178,161,339,,
4092,25.45512737,18.97164631,178,971,1149,,
4093,26.21654083,19.65445667,178,292,470,,
4094,27.39648562,19.93105619,178,179,357,,
4095,27.90126231,34.64743954,178,981,1159,,
4096,28.18668445,32.3529969,178,150,328,,
4097,28.29502062,32.57097654,178,258,436,,
4098,28.84355085,35.27968335,178,424,602,,
4099,29.74400546,36.07246558,178,110,288,,
4100,29.74400546,36.07246558,178,532,710,,
4101,30.01919151,37.10896657,178,522,700,,
4102,30.11033364,29.67179401,178,461,639,,
4103,30.70325442,36.50965315,178,419,597,,
4104,32.72104282,39.49573743,178,117,295,,
4105,0,0,405,405,810,,
4106,0.9887659,0.389561554,405,264,669,,
4107,2.564815636,1.065903108,405,203,608,,
4108,4.83981519,2.935551097,405,437,842,,
4109,6.613013447,3.824117559,405,412,817,,
4110,6.85543125,3.949889586,405,278,683,,
4111,7.418154147,3.931855399,405,223,628,,
4112,7.537468542,4.488010425,405,426,831,,
4113,7.760210817,4.875433155,405,450,855,,
4114,8.06047143,4.668773617,405,178,583,,
4115,8.06047143,4.668773617,405,252,657,,
4116,8.32325074,5.284332794,405,604,1009,,
4117,8.471933928,4.881579797,405,415,820,,
4118,8.471933928,4.881579797,405,999,1404,,
4119,8.512980326,6.189696474,405,984,1389,,
4120,8.671340665,7.268623136,405,328,733,,
4121,8.9825565,5.369486402,405,0,405,,
4122,9.073215414,5.463187522,405,516,921,,
4123,9.429282062,8.728284978,405,457,862,,
4124,9.429282062,8.728284978,405,750,1155,,
4125,9.507574337,5.651356663,405,408,813,,
4126,9.507574337,5.651356663,405,158,563,,
4127,9.895267206,5.864278614,405,602,1007,,
4128,10.2121089,6.800834172,405,479,884,,
4129,10.2121089,6.800834172,405,478,883,,
4130,10.21703986,6.039552961,405,497,902,,
4131,10.60110241,6.083496639,405,682,1087,,
4132,10.86708893,8.564686612,405,394,799,,
4133,11.73835594,6.575860942,405,214,619,,
4134,12.14386226,8.179055485,405,190,595,,
4135,12.30341437,6.780523061,405,891,1296,,
4136,12.30928462,7.166153371,405,982,1387,,
4137,12.65114348,7.756284449,405,473,878,,
4138,13.14610303,8.351642985,405,316,721,,
4139,13.24208738,8.803339761,405,218,623,,
4140,13.71966982,9.78792305,405,515,920,,
4141,14.4123981,10.54056954,405,455,860,,
4142,15.05109315,10.89537733,405,488,893,,
4143,15.98838757,11.40391274,405,383,788,,
4144,16.58348852,9.55893307,405,451,856,,
4145,17.02890526,9.087013988,405,168,573,,
4146,17.11834254,9.206424415,405,499,904,,
4147,17.30580552,12.12965899,405,605,1010,,
4148,20.26105109,13.16848629,405,477,882,,
4149,20.26105109,13.16848629,405,801,1206,,
4150,20.33838532,25.3100738,405,509,914,,
4151,21.37932762,14.17685995,405,423,828,,
4152,21.48164202,14.32953121,405,192,597,,
4153,22.18016426,14.62930091,405,248,653,,
4154,22.23928205,14.93155551,405,533,938,,
4155,22.39869614,13.44793834,405,436,841,,
4156,22.75141037,13.67672372,405,464,869,,
4157,22.88498821,18.7279735,405,490,895,,
4158,23.18844232,15.31958119,405,275,680,,
4159,23.20628129,17.83222422,405,213,618,,
4160,23.24670616,15.40017553,405,438,843,,
4161,26.23038633,32.57228234,405,161,566,,
4162,26.27349973,32.89759567,405,971,1376,,
4163,26.65471342,31.15536088,405,301,706,,
4164,26.71817051,34.12531658,405,181,586,,
4165,26.79824963,35.34481604,405,981,1386,,
4166,27.03491319,33.58040603,405,292,697,,
4167,27.08367177,33.05037339,405,150,555,,
4168,27.19200795,33.26835303,405,258,663,,
4169,27.72984608,28.88623991,405,461,866,,
4170,27.74053817,35.97705984,405,424,829,,
4171,28.21485798,33.85700555,405,179,584,,
4172,28.64099279,36.76984208,405,110,515,,
4173,28.64099279,36.76984208,405,532,937,,
4174,28.91617883,37.80634306,405,522,927,,
4175,29.60024174,37.20702964,405,419,824,,
4176,31.61803015,40.19311393,405,117,522,,
4177,0,0,264,264,528,,
4178,1.042535841,0.389561554,264,405,669,,
4179,3.36421048,1.405100325,264,203,467,,
4180,4.779749073,2.870039206,264,437,701,,
4181,6.579263984,4.161027923,264,412,676,,
4182,7.062727493,4.362569972,264,426,690,,
4183,7.384404685,4.268765764,264,223,487,,
4184,7.39044576,4.425202483,264,278,542,,
4185,7.570312174,4.49226968,264,450,714,,
4186,7.997192879,4.756139343,264,415,679,,
4187,7.997192879,4.756139343,264,999,1263,,
4188,8.133352096,4.901169318,264,604,868,,
4189,8.323081683,5.806532998,264,984,1248,,
4190,8.507815451,5.244045948,264,0,264,,
4191,8.542605638,5.192636223,264,516,780,,
4192,8.758945716,5.059193289,264,178,442,,
4193,8.758945716,5.059193289,264,252,516,,
4194,8.976964561,5.380805365,264,408,672,,
4195,8.976964561,5.380805365,264,158,422,,
4196,9.36981495,7.659042808,264,328,592,,
4197,9.835201089,5.798766724,264,602,866,,
4198,9.988853531,5.974734317,264,479,743,,
4199,9.988853531,5.974734317,264,478,742,,
4200,10.12775635,9.11870465,264,457,721,,
4201,10.12775635,9.11870465,264,750,1014,,
4202,10.15697374,5.974041071,264,497,761,,
4203,10.5410363,6.017984748,264,682,946,,
4204,10.67719029,8.181523137,264,394,658,,
4205,11.77867484,6.895602072,264,982,1246,,
4206,12.17640243,7.630843995,264,473,737,,
4207,12.59572616,6.968244666,264,214,478,,
4208,12.67136198,8.226202531,264,316,580,,
4209,12.84233654,8.569475157,264,190,454,,
4210,13.00188866,7.170942734,264,891,1155,,
4211,13.31655484,8.957285334,264,218,482,,
4212,13.79413729,9.941868623,264,515,779,,
4213,14.48686556,10.69451512,264,455,719,,
4214,15.12556062,11.04932291,264,488,752,,
4215,16.06285503,11.55785831,264,383,647,,
4216,16.96883914,9.021502098,264,168,432,,
4217,17.05827642,9.140912525,264,499,763,,
4218,17.28196281,9.949352743,264,451,715,,
4219,17.38027298,12.28360456,264,605,869,,
4220,20.95952538,13.55890596,264,477,741,,
4221,20.95952538,13.55890596,264,801,1065,,
4222,21.03685961,25.70049347,264,509,773,,
4223,22.0778019,14.56727962,264,423,687,,
4224,22.1801163,14.71995089,264,192,456,,
4225,22.47316361,13.60188391,264,436,700,,
4226,22.82587783,13.83066929,264,464,728,,
4227,22.87863854,15.01972058,264,248,512,,
4228,22.93775634,15.32197518,264,533,797,,
4229,22.95945567,18.88191907,264,490,754,,
4230,23.28074876,17.98616979,264,213,477,,
4231,23.8869166,15.71000086,264,275,539,,
4232,23.94518044,15.7905952,264,438,702,,
4233,26.92886062,32.96270201,264,161,425,,
4234,26.97197402,33.28801535,264,971,1235,,
4235,27.35318771,31.54578056,264,301,565,,
4236,27.4166448,34.51573625,264,181,445,,
4237,27.49672391,35.73523571,264,981,1245,,
4238,27.73338747,33.97082571,264,292,556,,
4239,27.78214606,33.44079306,264,150,414,,
4240,27.80431355,29.04018548,264,461,725,,
4241,27.89048223,33.6587727,264,258,522,,
4242,28.43901245,36.36747952,264,424,688,,
4243,28.91333226,34.24742522,264,179,443,,
4244,29.33946707,37.16026175,264,110,374,,
4245,29.33946707,37.16026175,264,532,796,,
4246,29.61465311,38.19676274,264,522,786,,
4247,30.29871603,37.59744931,264,419,683,,
4248,32.31650443,40.5835336,264,117,381,,
4249,0,0,437,437,874,,
4250,2.890213236,1.473547773,437,278,715,,
4251,4.737560045,2.374631934,437,426,863,,
4252,4.809612113,2.870039206,437,264,701,,
4253,4.923448172,2.935551097,437,405,842,,
4254,5.58204911,2.990327552,437,178,615,,
4255,5.58204911,2.990327552,437,252,689,,
4256,5.672025431,2.768201306,437,415,852,,
4257,5.672025431,2.768201306,437,999,1436,,
4258,5.815123798,2.871128783,437,497,934,,
4259,5.832851053,3.254293108,437,203,640,,
4260,6.06546056,3.153352348,437,602,1039,,
4261,6.182648002,3.256107911,437,0,437,,
4262,6.486553834,3.1474588,437,682,1119,,
4263,7.663686082,3.98679628,437,479,916,,
4264,7.663686082,3.98679628,437,478,915,,
4265,7.773137923,4.099519128,437,214,651,,
4266,8.33819636,4.304181248,437,891,1328,,
4267,8.432567233,5.276952523,437,190,627,,
4268,8.46976499,5.412444721,437,412,849,,
4269,8.708524744,5.116715853,437,516,953,,
4270,9.142883667,5.304884995,437,408,845,,
4271,9.142883667,5.304884995,437,158,595,,
4272,9.594657287,5.58078371,437,223,660,,
4273,9.897022333,5.592403712,437,473,910,,
4274,10.08929888,8.319290052,437,328,765,,
4275,10.34619453,6.238264494,437,316,753,,
4276,10.84724028,9.778951894,437,457,894,,
4277,10.84724028,9.778951894,437,750,1187,,
4278,11.21677738,7.503797099,437,218,655,,
4279,11.31935114,7.40857723,437,450,887,,
4280,11.598888,8.730184667,437,984,1421,,
4281,11.69435982,8.488380388,437,515,952,,
4282,11.88239106,7.817476868,437,604,1041,,
4283,12.02503246,6.983809142,437,455,892,,
4284,12.61827051,7.082591257,437,451,888,,
4285,13.02578315,9.595834671,437,488,925,,
4286,13.28853589,6.495498149,437,499,936,,
4287,13.29058341,6.558428747,437,168,605,,
4288,13.55202873,7.881617044,437,982,1419,,
4289,13.56321251,7.802707308,437,248,685,,
4290,13.93306829,8.12296136,437,383,820,,
4291,13.95299661,11.10517481,437,394,831,,
4292,14.26329817,7.083181571,437,436,873,,
4293,14.46083115,8.470313378,437,192,629,,
4294,14.58640084,7.203731137,437,464,901,,
4295,15.20257587,8.998195752,437,423,860,,
4296,15.20972872,8.482832963,437,605,1042,,
4297,15.72328495,9.507626311,437,477,914,,
4298,15.72328495,9.507626311,437,801,1238,,
4299,16.10413866,9.134557844,437,213,650,,
4300,17.70151591,11.27069553,437,533,970,,
4301,18.6684521,11.43295465,437,490,927,,
4302,18.78857305,11.72453472,437,275,712,,
4303,18.84683689,11.80512906,437,438,875,,
4304,21.75634354,26.36074071,437,509,946,,
4305,24.5502242,15.49298812,437,301,738,,
4306,25.70453608,27.58669725,437,461,898,,
4307,26.850594,19.62021371,437,181,618,,
4308,27.64834455,33.62294926,437,161,598,,
4309,27.69145795,33.94826259,437,971,1408,,
4310,28.21620785,36.39548295,437,981,1418,,
4311,28.4528714,34.63107295,437,292,729,,
4312,28.50162999,34.10104031,437,150,587,,
4313,28.60996616,34.31901995,437,258,695,,
4314,29.15849639,37.02772676,437,424,861,,
4315,29.6328162,34.90767247,437,179,616,,
4316,30.05895101,37.82050899,437,110,547,,
4317,30.05895101,37.82050899,437,532,969,,
4318,30.33413705,38.85700998,437,522,959,,
4319,31.01819996,38.25769656,437,419,856,,
4320,33.03598836,41.24378084,437,117,554,,
4321,0,0,252,178,430,,
4322,0,0,252,252,504,,
4323,4.211235891,2.383870107,252,190,442,,
4324,4.462682403,2.851931841,252,278,530,,
4325,5.481653298,2.992853439,252,437,689,,
4326,6.194586145,3.263891869,252,214,466,,
4327,6.31448328,3.571327708,252,412,664,,
4328,7.37965081,4.530457265,252,203,455,,
4329,7.463630283,3.715981475,252,223,475,,
4330,7.855408635,4.724307524,252,405,657,,
4331,8.3632838,5.272467972,252,497,749,,
4332,8.602355702,5.059193289,252,264,516,,
4333,8.613620561,5.554691537,252,602,854,,
4334,8.868787556,5.165903945,252,426,678,,
4335,9.034713835,5.548797989,252,682,934,,
4336,9.39255812,5.112008822,252,328,580,,
4337,9.725880748,5.434857461,252,451,703,,
4338,9.803252942,5.559473316,252,415,667,,
4339,9.803252942,5.559473316,252,999,1251,,
4340,9.935000578,5.856686021,252,891,1143,,
4341,10.18544425,5.992420435,252,0,252,,
4342,10.53229474,8.030908484,252,457,709,,
4343,10.53229474,8.030908484,252,750,1002,,
4344,11.78018807,7.747431646,252,479,731,,
4345,11.78018807,7.747431646,252,478,730,,
4346,11.98466073,6.967080049,252,248,500,,
4347,12.32842473,7.373300909,252,477,729,,
4348,12.32842473,7.373300909,252,801,1053,,
4349,12.88227937,7.634686119,252,192,444,,
4350,13.44670125,8.381674569,252,423,675,,
4351,13.48845558,7.579437341,252,464,716,,
4352,13.89288702,8.089571789,252,436,688,,
4353,13.95805872,8.111559084,252,516,768,,
4354,13.98246249,8.434177968,252,473,725,,
4355,14.30665569,9.136370132,252,533,785,,
4356,14.39241764,8.299728226,252,408,660,,
4357,14.39241764,8.299728226,252,158,410,,
4358,14.47742204,9.029536504,252,316,568,,
4359,14.52558688,8.298930586,252,213,465,,
4360,14.57319246,9.385148332,252,455,707,,
4361,14.89047144,9.556970281,252,450,702,,
4362,14.89985615,9.612831283,252,438,690,,
4363,15.135695,9.232815743,252,490,742,,
4364,15.25039854,10.12512596,252,218,470,,
4365,15.25581595,9.524395812,252,275,527,,
4366,15.45351136,9.96586992,252,604,856,,
4367,15.64324095,10.8712336,252,984,1236,,
4368,15.72798098,11.10970924,252,515,767,,
4369,15.74725862,8.777426911,252,168,420,,
4370,15.8366959,8.896837338,252,499,751,,
4371,15.86062367,10.12062374,252,488,740,,
4372,16.48122829,10.52430055,252,383,635,,
4373,17.68325624,10.67288905,252,982,1234,,
4374,17.75788872,10.88417215,252,605,857,,
4375,17.99734955,13.24622374,252,394,646,,
4376,21.0174671,13.29284921,252,301,553,,
4377,21.441398,24.6126973,252,509,761,,
4378,23.3178369,17.42007481,252,181,433,,
4379,25.41201398,18.64633298,252,161,413,,
4380,25.45512737,18.97164631,252,971,1223,,
4381,26.21654083,19.65445667,252,292,544,,
4382,27.39648562,19.93105619,252,179,431,,
4383,27.90126231,34.64743954,252,981,1233,,
4384,28.18668445,32.3529969,252,150,402,,
4385,28.29502062,32.57097654,252,258,510,,
4386,28.84355085,35.27968335,252,424,676,,
4387,29.74400546,36.07246558,252,110,362,,
4388,29.74400546,36.07246558,252,532,784,,
4389,30.01919151,37.10896657,252,522,774,,
4390,30.11033364,29.67179401,252,461,713,,
4391,30.70325442,36.50965315,252,419,671,,
4392,32.72104282,39.49573743,252,117,369,,
4393,0,0,473,473,946,,
4394,2.532994239,1.444391775,473,316,789,,
4395,4.256242099,2.49364098,473,218,691,,
4396,4.889727221,2.796816636,473,515,988,,
4397,5.120576629,2.533161929,473,408,881,,
4398,5.120576629,2.533161929,473,158,631,,
4399,5.314069808,3.058492076,473,516,989,,
4400,5.335440977,3.253479916,473,426,899,,
4401,5.356842029,3.867458576,473,479,952,,
4402,5.356842029,3.867458576,473,478,951,,
4403,5.875873211,3.363390135,473,415,888,,
4404,5.875873211,3.363390135,473,999,1472,,
4405,6.018816717,3.242067474,473,982,1455,,
4406,6.155476181,4.682188938,473,0,473,,
4407,8.418068822,5.499895248,473,488,961,,
4408,8.536275167,5.314649695,473,450,923,,
4409,8.811111656,6.074589237,473,602,1075,,
4410,9.099315089,5.723549333,473,604,1077,,
4411,9.132884307,6.249863584,473,497,970,,
4412,9.355363238,6.008430657,473,383,856,,
4413,9.516946865,6.293807262,473,682,1155,,
4414,9.561335177,6.136132891,473,455,928,,
4415,9.692833125,5.632291558,473,437,910,,
4416,10.08435799,6.746033629,473,984,1457,,
4417,10.53791044,6.168458669,473,278,751,,
4418,10.67278119,6.734176902,473,605,1078,,
4419,11.92027492,7.596009616,473,264,737,,
4420,12.01489941,7.88745652,473,394,867,,
4421,12.20545972,8.031751607,473,203,676,,
4422,12.38132499,7.866560915,473,405,878,,
4423,12.49006704,8.067288447,473,891,1364,,
4424,13.02243503,8.659557434,473,214,687,,
4425,13.71346058,10.89722703,473,412,885,,
4426,13.90416833,8.419383861,473,178,651,,
4427,13.90416833,8.419383861,473,252,725,,
4428,14.70076363,10.19587573,473,190,663,,
4429,14.90276927,10.34312811,473,223,696,,
4430,15.26260976,13.06986594,473,328,801,,
4431,15.94474971,9.297324611,473,168,641,,
4432,16.02055116,14.52952778,473,457,930,,
4433,16.02055116,14.52952778,473,750,1223,,
4434,16.03418699,9.416735038,473,499,972,,
4435,16.93804372,10.83403544,473,451,924,,
4436,17.17740471,10.26150806,473,436,909,,
4437,17.53011894,10.49029343,473,464,937,,
4438,17.88298572,11.55415149,473,248,721,,
4439,18.78060436,12.22175756,473,192,665,,
4440,18.94845856,15.75229896,473,490,963,,
4441,19.26975164,14.85654968,473,213,686,,
4442,19.67442524,15.38056565,473,423,896,,
4443,20.35334727,17.1280946,473,477,950,,
4444,20.35334727,17.1280946,473,801,1274,,
4445,21.37648534,18.14530333,473,533,1006,,
4446,22.32564561,18.53332901,473,275,748,,
4447,23.79331643,25.91056537,473,461,934,,
4448,24.43835418,21.61585445,473,438,911,,
4449,25.2536021,22.57325722,473,181,654,,
4450,26.92965442,31.1113166,473,509,982,,
4451,26.94904272,23.39827801,473,301,774,,
4452,27.34777918,23.79951539,473,161,634,,
4453,27.39089258,24.12482872,473,971,1444,,
4454,28.15230603,24.80763908,473,292,765,,
4455,29.33225082,25.0842386,473,179,652,,
4456,29.85437645,29.8869622,473,981,1454,,
4457,30.1397986,27.59251955,473,150,623,,
4458,30.24813477,27.81049919,473,258,731,,
4459,30.79666499,30.51920601,473,424,897,,
4460,31.69711961,31.31198824,473,110,583,,
4461,31.69711961,31.31198824,473,532,1005,,
4462,31.97230566,32.34848923,473,522,995,,
4463,32.65636857,31.74917581,473,419,892,,
4464,34.67415697,34.73526009,473,117,590,,
4465,0,0,461,461,922,,
4466,15.99987876,19.53736565,461,455,916,,
4467,17.28730997,20.27284106,461,488,949,,
4468,17.79247374,19.56064656,461,605,1066,,
4469,17.9079146,20.67651787,461,383,844,,
4470,18.56362577,19.49682762,461,436,897,,
4471,18.85253746,19.70868165,461,499,960,,
4472,18.8761003,19.28473879,461,490,951,,
4473,18.91634,19.725613,461,464,925,,
4474,18.96662604,20.74508539,461,248,709,,
4475,18.99810892,19.6802124,461,168,629,,
4476,19.20247196,20.50300513,461,213,674,,
4477,19.56576075,21.21554143,461,192,653,,
4478,19.60714556,21.02702111,461,423,884,,
4479,20.28098902,20.66053443,461,477,938,,
4480,20.28098902,20.66053443,461,801,1262,,
4481,20.57690517,24.13958495,461,479,940,,
4482,20.57690517,24.13958495,461,478,939,,
4483,20.75158841,25.08479246,461,426,887,,
4484,20.90144509,23.32798212,461,218,679,,
4485,21.30412709,21.67774316,461,533,994,,
4486,21.37553932,24.95431531,461,0,461,,
4487,21.6860538,25.47836183,461,415,876,,
4488,21.6860538,25.47836183,461,999,1460,,
4489,21.9602621,24.15458759,461,181,642,,
4490,22.25328735,22.06576884,461,275,736,,
4491,22.4526471,24.35970882,461,515,976,,
4492,22.8650712,22.34488026,461,451,912,,
4493,23.28051699,25.73704619,461,473,934,,
4494,23.51056171,24.230781,461,602,1063,,
4495,23.58850547,24.30446556,461,438,899,,
4496,23.78325883,21.6781237,461,891,1352,,
4497,24.02308963,27.63981348,461,437,898,,
4498,24.05443918,25.38084577,461,161,622,,
4499,24.09755258,25.7061591,461,971,1432,,
4500,24.12085785,24.45093694,461,682,1143,,
4501,24.23447414,24.62745406,461,497,958,,
4502,24.27410463,25.34687569,461,301,762,,
4503,24.85896603,26.38896946,461,292,753,,
4504,25.20399486,27.1948692,461,316,777,,
4505,25.23873952,27.53037554,461,278,739,,
4506,25.32566418,27.09453339,461,516,977,,
4507,25.38841083,26.94226925,461,408,869,,
4508,25.38841083,26.94226925,461,158,619,,
4509,25.46527116,28.69521276,461,264,725,,
4510,25.74539069,29.25550259,461,203,664,,
4511,25.92485342,28.67986774,461,405,866,,
4512,26.03891082,26.66556897,461,179,640,,
4513,26.56103645,31.46829258,461,981,1442,,
4514,26.8464586,29.17384993,461,150,611,,
4515,26.95479477,29.39182957,461,258,719,,
4516,27.25339156,32.12097802,461,412,873,,
4517,27.49059153,43.1236214,461,117,578,,
4518,27.50332499,32.10053639,461,424,885,,
4519,27.58986774,43.56650105,461,522,983,,
4520,27.68616786,29.87517397,461,982,1443,,
4521,28.21014268,31.63537423,461,509,970,,
4522,28.24249818,28.9316838,461,214,675,,
4523,28.40377961,32.89331862,461,110,571,,
4524,28.40377961,32.89331862,461,532,993,,
4525,28.44270024,31.56687909,461,223,684,,
4526,28.54786954,29.35069101,461,450,911,,
4527,28.7284924,32.38354371,461,178,639,,
4528,28.7284924,32.38354371,461,252,713,,
4529,28.80254073,34.29361693,461,328,789,,
4530,28.97101549,26.28789538,461,190,651,,
4531,29.11090946,29.75959065,461,604,1065,,
4532,29.23437215,33.14507443,461,984,1445,,
4533,29.36302857,33.33050618,461,419,880,,
4534,29.56048213,35.75327877,461,457,918,,
4535,29.56048213,35.75327877,461,750,1211,,
4536,31.58848075,35.52006457,461,394,855,,
4537,0,0,479,479,958,,
4538,0,0,479,478,957,,
4539,2.62084223,1.166336878,479,0,479,,
4540,3.843043777,3.266477086,479,426,905,,
4541,4.777509163,3.660046457,479,415,894,,
4542,4.777509163,3.660046457,479,999,1478,,
4543,5.441411881,3.463089733,479,218,697,,
4544,5.633039557,3.107905688,479,602,1081,,
4545,5.918994323,4.447673022,479,515,994,,
4546,5.954812208,3.283180035,479,497,976,,
4547,5.968413028,4.089267823,479,473,952,,
4548,6.338874765,3.327123712,479,682,1161,,
4549,6.834179104,5.273952372,479,455,934,,
4550,7.114545001,5.821498107,479,437,916,,
4551,7.472874161,5.62876016,479,488,967,,
